broj_karte|sifra_konkretnog_leta|kupac|prodavac|sediste|datum_prodaje|obrisana|status|putnici
88|0029|{'ime': 'znsvekgoeo', 'prezime': 'nnrgxspmfq', 'korisnicko_ime': 'hyekobqhww', 'lozinka': 'kptmyqxmfh', 'email': 'dwtnwkgzzj@email.com', 'pasos': '364919624', 'drzavljanstvo': 'bpnyrvlwha', 'telefon': '198195', 'pol': 'wxewsxshhc', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6582|02.09.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'mbizdqgpdb', 'prezime': 'ldcomhcbxu', 'korisnicko_ime': 'zsxqbtfzok', 'lozinka': 'jyhtcifprh', 'email': 'stvuxgetvb@email.com', 'pasos': '643663758', 'drzavljanstvo': 'zmudbniwnh', 'telefon': '304534', 'pol': 'zgreulzcbb', 'uloga': 'korisnik'}, {'ime': 'vwgjaebqap', 'prezime': 'oevoqhbfwy', 'korisnicko_ime': 'rgyurmguwb', 'lozinka': 'uvehzppfru', 'email': 'gnqllkxzvt@email.com', 'pasos': '803902491', 'drzavljanstvo': 'ebnyyrcmxn', 'telefon': '490416', 'pol': 'flywufcrct', 'uloga': 'korisnik'}, {'ime': 'iphllslfgq', 'prezime': 'ynapsyjpgq', 'korisnicko_ime': 'qqvpdcrwbg', 'lozinka': 'yamsmaboag', 'email': 'pjmrwtjvhl@email.com', 'pasos': '325405364', 'drzavljanstvo': 'pwqmihslxg', 'telefon': '246883', 'pol': 'ovmfdhrvdz', 'uloga': 'korisnik'}]
89|0030|{'ime': 'ecfqkmskrc', 'prezime': 'yxwpeyfqud', 'korisnicko_ime': 'pfseqnnivh', 'lozinka': 'cadmddatdm', 'email': 'nxftmngarl@email.com', 'pasos': '316437131', 'drzavljanstvo': 'iwipeaodgz', 'telefon': '231247', 'pol': 'qgzyobxulk', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|696|04.04.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'qyzjgprjiv', 'prezime': 'ctcasvpfag', 'korisnicko_ime': 'pxihalmuxp', 'lozinka': 'watxxusnxx', 'email': 'zmzbyedgju@email.com', 'pasos': '809171798', 'drzavljanstvo': 'oskbxbxpnh', 'telefon': '705056', 'pol': 'yhfhlccmbv', 'uloga': 'korisnik'}, {'ime': 'edpmpeadeh', 'prezime': 'sljyskuhsn', 'korisnicko_ime': 'ftxtkkmhad', 'lozinka': 'imnywbvmjm', 'email': 'gqbxabfxys@email.com', 'pasos': '522775824', 'drzavljanstvo': 'pwhbqwccyx', 'telefon': '769366', 'pol': 'pkeonyxzdy', 'uloga': 'korisnik'}, {'ime': 'aqrhuxcdjv', 'prezime': 'tzccwuypia', 'korisnicko_ime': 'gsomepypvq', 'lozinka': 'etjdndrvnv', 'email': 'sktkbcnhos@email.com', 'pasos': '783799059', 'drzavljanstvo': 'eqbrrjxkqy', 'telefon': '973439', 'pol': 'dojcvbnxgk', 'uloga': 'korisnik'}]
90|0031|{'ime': 'iakdmmzwmk', 'prezime': 'xddnexwrcq', 'korisnicko_ime': 'socyffgnhg', 'lozinka': 'ryoksjsdsn', 'email': 'twmushaymb@email.com', 'pasos': '631070716', 'drzavljanstvo': 'ronunhcjep', 'telefon': '642331', 'pol': 'tqsbotexai', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|666|14.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'zaxnlvdgby', 'prezime': 'mzodwsloig', 'korisnicko_ime': 'mhpdcuznlh', 'lozinka': 'crmdfeowma', 'email': 'rjptejbghu@email.com', 'pasos': '469052827', 'drzavljanstvo': 'dedwbwwsue', 'telefon': '232613', 'pol': 'ybujrfrqcv', 'uloga': 'korisnik'}, {'ime': 'emkwrjmuqp', 'prezime': 'ysiwkzqfls', 'korisnicko_ime': 'temavkyywx', 'lozinka': 'zxlndkjijm', 'email': 'riqdiidcri@email.com', 'pasos': '245192595', 'drzavljanstvo': 'blmzxgpmqh', 'telefon': '973963', 'pol': 'jakqjighxg', 'uloga': 'korisnik'}, {'ime': 'foxrzbbtzs', 'prezime': 'tclujxwzzn', 'korisnicko_ime': 'gwjgsldseq', 'lozinka': 'hzuwlkwymp', 'email': 'vjcynorxdx@email.com', 'pasos': '278383202', 'drzavljanstvo': 'juhflladpk', 'telefon': '443387', 'pol': 'eofetyleuj', 'uloga': 'korisnik'}]
91|0032|{'ime': 'bqgglxsiaf', 'prezime': 'jvwthltsae', 'korisnicko_ime': 'qdbxulfkpq', 'lozinka': 'ciinlslpeu', 'email': 'xxubzptcvt@email.com', 'pasos': '919914357', 'drzavljanstvo': 'nwghkcxypl', 'telefon': '779876', 'pol': 'uxytdsfpdz', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6555|21.10.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'prmzhpudrx', 'prezime': 'wppbvtadly', 'korisnicko_ime': 'kmjwpnxiwi', 'lozinka': 'yyqtuqjgpw', 'email': 'irrqovcjly@email.com', 'pasos': '382630556', 'drzavljanstvo': 'gudftmtedt', 'telefon': '274018', 'pol': 'ljhcnrzsab', 'uloga': 'korisnik'}, {'ime': 'bossjrpjrt', 'prezime': 'gcxigtidoq', 'korisnicko_ime': 'cicdkfatms', 'lozinka': 'bikoufsker', 'email': 'ggwhntnymu@email.com', 'pasos': '451787264', 'drzavljanstvo': 'bwmehzsmvl', 'telefon': '685876', 'pol': 'hgwkuhjyrp', 'uloga': 'korisnik'}, {'ime': 'hxmwywynmd', 'prezime': 'yriavfopop', 'korisnicko_ime': 'mkqwxvmwbd', 'lozinka': 'ysmlqfqfrn', 'email': 'jhzwchluyd@email.com', 'pasos': '382034711', 'drzavljanstvo': 'zrolkcxqly', 'telefon': '607002', 'pol': 'byzyvqkfrt', 'uloga': 'korisnik'}]
92|0033|{'ime': 'yhttbolzzf', 'prezime': 'cglmlvnyqp', 'korisnicko_ime': 'exbrvpddvw', 'lozinka': 'ciqasgnnaz', 'email': 'fjfxrnikrt@email.com', 'pasos': '712964710', 'drzavljanstvo': 'brzelzctcf', 'telefon': '558681', 'pol': 'hhewuimhly', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7117|01.08.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'ryflbmdvnn', 'prezime': 'rgwzftjhra', 'korisnicko_ime': 'mndyzvbhmu', 'lozinka': 'rhlujcjypt', 'email': 'omgjvwczhc@email.com', 'pasos': '529168303', 'drzavljanstvo': 'ozeonbcmch', 'telefon': '302914', 'pol': 'puszkwwvqp', 'uloga': 'korisnik'}, {'ime': 'tqvcevlxyx', 'prezime': 'nvgovphcqk', 'korisnicko_ime': 'kgdcwkeiyh', 'lozinka': 'jlumyuliyc', 'email': 'btibsfpocc@email.com', 'pasos': '385590837', 'drzavljanstvo': 'gicrqnmcau', 'telefon': '801778', 'pol': 'vurzsehttk', 'uloga': 'korisnik'}, {'ime': 'gtcdawgtzl', 'prezime': 'uiptyvvrqz', 'korisnicko_ime': 'rruxtaedbd', 'lozinka': 'ajyeyqeyfa', 'email': 'fpvezhvahx@email.com', 'pasos': '329462288', 'drzavljanstvo': 'fxzvxdwsbu', 'telefon': '167519', 'pol': 'zgmnqxleqm', 'uloga': 'korisnik'}]
93|0034|{'ime': 'lfykipemuk', 'prezime': 'bacggeywqj', 'korisnicko_ime': 'jmpfphnbvf', 'lozinka': 'bmmiuddvpv', 'email': 'utwcqyisng@email.com', 'pasos': '597752326', 'drzavljanstvo': 'bhipwfkmqb', 'telefon': '524556', 'pol': 'dmlmdaopiz', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6786|03.02.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'culbhdznag', 'prezime': 'bgfwipfqcp', 'korisnicko_ime': 'fvcltujeay', 'lozinka': 'xahuzwodti', 'email': 'lsyghympel@email.com', 'pasos': '110275920', 'drzavljanstvo': 'cnyrqcdvbu', 'telefon': '353580', 'pol': 'myicuzuhjo', 'uloga': 'korisnik'}, {'ime': 'edrcpubftl', 'prezime': 'ixzyxqcenw', 'korisnicko_ime': 'eafptyokhi', 'lozinka': 'odmjgyppum', 'email': 'yrjcycfgcr@email.com', 'pasos': '381194958', 'drzavljanstvo': 'awgkdvagjr', 'telefon': '364694', 'pol': 'rucrkkhjnj', 'uloga': 'korisnik'}, {'ime': 'mltpfnwxyp', 'prezime': 'phkemgjecc', 'korisnicko_ime': 'jlrrxxhsru', 'lozinka': 'knuanwcvkt', 'email': 'pnyzslblwh@email.com', 'pasos': '169464838', 'drzavljanstvo': 'zixgqkovuu', 'telefon': '386302', 'pol': 'hidbrgjcvj', 'uloga': 'korisnik'}]
94|0035|{'ime': 'qjokceebxh', 'prezime': 'ekcpkkxkdu', 'korisnicko_ime': 'xfydnzrpfn', 'lozinka': 'umejmlhrdt', 'email': 'xpsllwmoyp@email.com', 'pasos': '223987425', 'drzavljanstvo': 'vlsyijatqx', 'telefon': '296045', 'pol': 'pabrokxzax', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7191|04.10.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'tieznorefo', 'prezime': 'lthjgjbvyf', 'korisnicko_ime': 'nzviyhdzwl', 'lozinka': 'cojetazeuo', 'email': 'dnlyogmulm@email.com', 'pasos': '544247087', 'drzavljanstvo': 'tcmjqagvnl', 'telefon': '181329', 'pol': 'elrcwfeipy', 'uloga': 'korisnik'}, {'ime': 'gowvjwvwqh', 'prezime': 'mgqrbypwcz', 'korisnicko_ime': 'cmwiohyjjk', 'lozinka': 'eocvzcolhf', 'email': 'jgbbfkpstg@email.com', 'pasos': '771388440', 'drzavljanstvo': 'yegupclhek', 'telefon': '506015', 'pol': 'bphfapmmjj', 'uloga': 'korisnik'}, {'ime': 'fkkfdqqgod', 'prezime': 'maljowslyb', 'korisnicko_ime': 'ajooufquiq', 'lozinka': 'hcbnhsuplf', 'email': 'pdhyptovtv@email.com', 'pasos': '350687424', 'drzavljanstvo': 'jaigkbncvl', 'telefon': '175678', 'pol': 'bgsuabndcr', 'uloga': 'korisnik'}]
95|0036|{'ime': 'cwztxtyojo', 'prezime': 'elgineozio', 'korisnicko_ime': 'fmfyhywcxt', 'lozinka': 'xanmzhnddd', 'email': 'tylhgwtvsg@email.com', 'pasos': '769781912', 'drzavljanstvo': 'yggunhxtoh', 'telefon': '700699', 'pol': 'dbbriphhdx', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6759|11.01.2023.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'goovhmezzv', 'prezime': 'jckjafgbmg', 'korisnicko_ime': 'unexnounic', 'lozinka': 'jzjfzhbibz', 'email': 'tripoaxmvy@email.com', 'pasos': '675163872', 'drzavljanstvo': 'fynmejugff', 'telefon': '862626', 'pol': 'yyaoibtbxj', 'uloga': 'korisnik'}, {'ime': 'jmwtgdnyef', 'prezime': 'ttjzjdgdao', 'korisnicko_ime': 'obcehqnxhl', 'lozinka': 'cwcsoqwsiw', 'email': 'akgzgcbewk@email.com', 'pasos': '803876889', 'drzavljanstvo': 'tiwmlmsbli', 'telefon': '561438', 'pol': 'caajmndiav', 'uloga': 'korisnik'}, {'ime': 'lcpluwgatm', 'prezime': 'ghffrwnbbr', 'korisnicko_ime': 'oqxxuqyfhk', 'lozinka': 'izmdpqgbro', 'email': 'blfxlryrzv@email.com', 'pasos': '281813436', 'drzavljanstvo': 'ojdvomfvqr', 'telefon': '434694', 'pol': 'tqvsnhimll', 'uloga': 'korisnik'}]
96|0037|{'ime': 'zulapfsgub', 'prezime': 'ukzgehzmfq', 'korisnicko_ime': 'hofdtbyluv', 'lozinka': 'hrymkqboqf', 'email': 'meuycdorvz@email.com', 'pasos': '652144479', 'drzavljanstvo': 'wbhcpekjsi', 'telefon': '815527', 'pol': 'czdnkadrla', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6863|16.04.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'jljkmrywtf', 'prezime': 'ofhjxjvauf', 'korisnicko_ime': 'zttpokzzth', 'lozinka': 'rnvcsqnuiz', 'email': 'itcwgmbrkn@email.com', 'pasos': '794787636', 'drzavljanstvo': 'zmjsljjxqi', 'telefon': '287955', 'pol': 'tiigvlyyio', 'uloga': 'korisnik'}, {'ime': 'dhhxpqzvmo', 'prezime': 'ujejopvted', 'korisnicko_ime': 'jsbtsxhmoz', 'lozinka': 'iwowvecsrb', 'email': 'pvmbutxuzh@email.com', 'pasos': '804763133', 'drzavljanstvo': 'encxxsfeik', 'telefon': '138557', 'pol': 'xrqilrlgpt', 'uloga': 'korisnik'}, {'ime': 'aatqzquunm', 'prezime': 'sswnzsmvpf', 'korisnicko_ime': 'grychrfjnb', 'lozinka': 'uybynkqohd', 'email': 'ohwemqptyv@email.com', 'pasos': '922101985', 'drzavljanstvo': 'ienhkcqijh', 'telefon': '440557', 'pol': 'qwvatzhate', 'uloga': 'korisnik'}]
97|0038|{'ime': 'uwzpjrzftb', 'prezime': 'wbeeaiqewg', 'korisnicko_ime': 'rdpvsauflu', 'lozinka': 'bdqghfnmra', 'email': 'ieemipbbal@email.com', 'pasos': '366559665', 'drzavljanstvo': 'gdyervmgpm', 'telefon': '923120', 'pol': 'pmfbhfwnnn', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6573|30.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'emwwmdcvob', 'prezime': 'hfakpohiax', 'korisnicko_ime': 'pjxxhnpfsv', 'lozinka': 'qbwhtqhxiz', 'email': 'mtsmwkgxyg@email.com', 'pasos': '624483408', 'drzavljanstvo': 'czstchncat', 'telefon': '973057', 'pol': 'cwrzcqgdic', 'uloga': 'korisnik'}, {'ime': 'sokgibdlma', 'prezime': 'wtmunlzrmb', 'korisnicko_ime': 'igjotvugrg', 'lozinka': 'pofrrenyii', 'email': 'rutpagtfgw@email.com', 'pasos': '434428175', 'drzavljanstvo': 'wdpojnjswa', 'telefon': '296969', 'pol': 'nbupynybmn', 'uloga': 'korisnik'}, {'ime': 'ixdvldjvwq', 'prezime': 'fijolqrojn', 'korisnicko_ime': 'dchsludfoe', 'lozinka': 'aihmtqciwv', 'email': 'ssjyidzhtk@email.com', 'pasos': '113083636', 'drzavljanstvo': 'kvrmtretpl', 'telefon': '291205', 'pol': 'apatwzuhai', 'uloga': 'korisnik'}]
98|0039|{'ime': 'pscmrapvqi', 'prezime': 'dvkidabeyf', 'korisnicko_ime': 'hdfqomueju', 'lozinka': 'wznxjsheka', 'email': 'givvfhkwnt@email.com', 'pasos': '607700699', 'drzavljanstvo': 'cyzkyrrgin', 'telefon': '937835', 'pol': 'qbdpyzdtkq', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6984|12.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'olqukovjyo', 'prezime': 'pzclapmyar', 'korisnicko_ime': 'fgzcsoptgd', 'lozinka': 'dlnfaxhlex', 'email': 'xdvtytfzxh@email.com', 'pasos': '933527241', 'drzavljanstvo': 'bwcebjtnkx', 'telefon': '221525', 'pol': 'yvspqsdnsd', 'uloga': 'korisnik'}, {'ime': 'laiiviumwl', 'prezime': 'lhhcruzury', 'korisnicko_ime': 'fcdaajtwfn', 'lozinka': 'giacxgvfth', 'email': 'vulihievkw@email.com', 'pasos': '487078398', 'drzavljanstvo': 'vqklweiaxe', 'telefon': '677576', 'pol': 'gfidimlvas', 'uloga': 'korisnik'}, {'ime': 'yyzsyawwfq', 'prezime': 'msybzhzayw', 'korisnicko_ime': 'uzlwcqnfqm', 'lozinka': 'bhnadotuxd', 'email': 'bidmveabvm@email.com', 'pasos': '408606460', 'drzavljanstvo': 'kvdgkdrsph', 'telefon': '691164', 'pol': 'rsmxnnkddy', 'uloga': 'korisnik'}]
99|0040|{'ime': 'avnvqkvtll', 'prezime': 'ycnrrwxqpg', 'korisnicko_ime': 'pqvjxhyxwv', 'lozinka': 'gzrgorpdrl', 'email': 'yejuahreyi@email.com', 'pasos': '140403529', 'drzavljanstvo': 'hsgzijmawd', 'telefon': '938399', 'pol': 'qsukqthsle', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7071|13.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'sfieilivcx', 'prezime': 'nqryvvoqmy', 'korisnicko_ime': 'abeiakxlly', 'lozinka': 'lbmajxqbae', 'email': 'btpayrinos@email.com', 'pasos': '141947509', 'drzavljanstvo': 'egsfprbynm', 'telefon': '146978', 'pol': 'jwhbpkodej', 'uloga': 'korisnik'}, {'ime': 'rewgbaaozm', 'prezime': 'cpnkmsfdff', 'korisnicko_ime': 'etralynofx', 'lozinka': 'khgjbafmsx', 'email': 'yvbxvqtuza@email.com', 'pasos': '453948382', 'drzavljanstvo': 'abqejukayu', 'telefon': '512303', 'pol': 'hduahqzilm', 'uloga': 'korisnik'}, {'ime': 'kootwrfrdp', 'prezime': 'zyyvvrgfyq', 'korisnicko_ime': 'hsfsihxymf', 'lozinka': 'pfvebatfks', 'email': 'fqwehtinuu@email.com', 'pasos': '111965834', 'drzavljanstvo': 'wgqjlrgyhq', 'telefon': '455138', 'pol': 'swaoycyfqa', 'uloga': 'korisnik'}]
